0.0	1.0	
1.0E-5	1.0025	
2.0E-5	1.004999	
3.0E-5	1.0074972	
4.0E-5	1.0099943	
5.0E-5	1.0124905	
6.0E-5	1.0149858	
7.0E-5	1.0174801	
8.0E-5	1.0199735	
9.0E-5	1.022466	
1.0E-4	1.0249574	
1.1E-4	1.0274479	
1.2E-4	1.0299376	
1.3E-4	1.0324262	
1.4E-4	1.034914	
1.5E-4	1.0374007	
1.6E-4	1.0398866	
1.7E-4	1.0423714	
1.8E-4	1.0448554	
1.9E-4	1.0473384	
2.0E-4	1.0498204	
2.1E-4	1.0523015	
2.2E-4	1.0547818	
2.3E-4	1.057261	
2.4E-4	1.0597392	
2.5E-4	1.0622166	
2.6E-4	1.0646931	
2.7E-4	1.0671685	
2.8E-4	1.069643	
2.9E-4	1.0721166	
3.0E-4	1.0745893	
3.1E-4	1.077061	
3.2E-4	1.0795318	
3.3E-4	1.0820017	
3.4E-4	1.0844705	
3.5E-4	1.0869385	
3.6E-4	1.0894055	
3.7E-4	1.0918716	
3.8E-4	1.0943367	
3.9E-4	1.0968009	
4.0E-4	1.0992643	
4.1E-4	1.1017265	
4.2E-4	1.104188	
4.3E-4	1.1066484	
4.4E-4	1.109108	
4.5E-4	1.1115665	
4.6E-4	1.1140243	
4.7E-4	1.116481	
4.8E-4	1.1189368	
4.9E-4	1.1213915	
5.0E-4	1.1238455	
5.1E-4	1.1262985	
5.2E-4	1.1287506	
5.3E-4	1.1312016	
5.4E-4	1.1336519	
5.5E-4	1.1361011	
5.6E-4	1.1385494	
5.7E-4	1.1409968	
5.8E-4	1.1434432	
5.9E-4	1.1458888	
6.0E-4	1.1483334	
6.1E-4	1.150777	
6.2E-4	1.1532198	
6.3E-4	1.1556616	
6.4E-4	1.1581024	
6.5E-4	1.1605424	
6.6E-4	1.1629814	
6.7E-4	1.1654195	
6.8E-4	1.1678566	
6.9E-4	1.1702929	
7.0E-4	1.1727281	
7.1E-4	1.1751624	
7.2E-4	1.1775959	
7.3E-4	1.1800284	
7.4E-4	1.18246	
7.5E-4	1.1848906	
7.6E-4	1.1873204	
7.7E-4	1.1897491	
7.8E-4	1.1921769	
7.9E-4	1.1946039	
8.0E-4	1.19703	
8.1E-4	1.199455	
8.2E-4	1.2018791	
8.3E-4	1.2043024	
8.4E-4	1.2067246	
8.5E-4	1.209146	
8.6E-4	1.2115664	
8.7E-4	1.213986	
8.8E-4	1.2164047	
8.9E-4	1.2188224	
9.0E-4	1.2212391	
9.1E-4	1.2236549	
9.2E-4	1.2260698	
9.3E-4	1.2284838	
9.4E-4	1.2308968	
9.5E-4	1.233309	
9.6E-4	1.2357202	
9.7E-4	1.2381305	
9.8E-4	1.2405399	
9.9E-4	1.2429483	
0.001	1.2453558	
0.00101	1.2477624	
0.00102	1.2501681	
0.00103	1.2525729	
0.00104	1.2549767	
0.00105	1.2573797	
0.00106	1.2597816	
0.00107	1.2621827	
0.00108	1.2645829	
0.00109	1.2669821	
0.0011	1.2693805	
0.00111	1.2717779	
0.00112	1.2741743	
0.00113	1.2765698	
0.00114	1.2789645	
0.00115	1.2813582	
0.00116	1.2837511	
0.00117	1.286143	
0.00118	1.2885339	
0.00119	1.290924	
0.0012	1.2933131	
0.00121	1.2957014	
0.00122	1.2980887	
0.00123	1.3004751	
0.00124	1.3028605	
0.00125	1.3052452	
0.00126	1.3076288	
0.00127	1.3100115	
0.00128	1.3123933	
0.00129	1.3147743	
0.0013	1.3171542	
0.00131	1.3195332	
0.00132	1.3219115	
0.00133	1.3242887	
0.00134	1.326665	
0.00135	1.3290404	
0.00136	1.3314149	
0.00137	1.3337885	
0.00138	1.3361613	
0.00139	1.338533	
0.0014	1.3409039	
0.00141	1.3432738	
0.00142	1.3456428	
0.00143	1.348011	
0.00144	1.3503782	
0.00145	1.3527445	
0.00146	1.3551099	
0.00147	1.3574743	
0.00148	1.3598379	
0.00149	1.3622006	
0.0015	1.3645624	
0.00151	1.3669232	
0.00152	1.3692831	
0.00153	1.3716421	
0.00154	1.3740003	
0.00155	1.3763576	
0.00156	1.3787138	
0.00157	1.3810692	
0.00158	1.3834237	
0.00159	1.3857772	
0.0016	1.38813	
0.00161	1.3904817	
0.00162	1.3928325	
0.00163	1.3951825	
