0.0	0.0	
1.0E-5	0.0021465535	
2.0E-5	0.004290666	
3.0E-5	0.00643234	
4.0E-5	0.008571578	
5.0E-5	0.010708383	
6.0E-5	0.012842757	
7.0E-5	0.014974703	
8.0E-5	0.017104223	
9.0E-5	0.01923132	
1.0E-4	0.021355996	
1.1E-4	0.023478253	
1.2E-4	0.025598094	
1.3E-4	0.027715523	
1.4E-4	0.029830541	
1.5E-4	0.031943154	
1.6E-4	0.034053355	
1.7E-4	0.03616116	
1.8E-4	0.03826656	
1.9E-4	0.040369563	
2.0E-4	0.04247017	
2.1E-4	0.044568382	
2.2E-4	0.046664204	
2.3E-4	0.048757643	
2.4E-4	0.05084869	
2.5E-4	0.05293736	
2.6E-4	0.055023644	
2.7E-4	0.05710755	
2.8E-4	0.059189085	
2.9E-4	0.06126824	
3.0E-4	0.06334503	
3.1E-4	0.06541945	
3.2E-4	0.0674915	
3.3E-4	0.0695612	
3.4E-4	0.071628526	
3.5E-4	0.0736935	
3.6E-4	0.07575611	
3.7E-4	0.077816375	
3.8E-4	0.079874285	
3.9E-4	0.08192985	
4.0E-4	0.08398306	
4.1E-4	0.08603394	
4.2E-4	0.08808247	
4.3E-4	0.09012866	
4.4E-4	0.09217252	
4.5E-4	0.094214045	
4.6E-4	0.09625323	
4.7E-4	0.09829009	
4.8E-4	0.10032463	
4.9E-4	0.10235684	
5.0E-4	0.10438673	
5.1E-4	0.1064143	
5.2E-4	0.10843956	
5.3E-4	0.110462494	
5.4E-4	0.11248312	
5.5E-4	0.11450144	
5.6E-4	0.116517454	
5.7E-4	0.11853116	
5.8E-4	0.12054256	
5.9E-4	0.122551665	
6.0E-4	0.12455847	
6.1E-4	0.12656298	
6.2E-4	0.12856519	
6.3E-4	0.13056512	
6.4E-4	0.13256276	
6.5E-4	0.13455811	
6.6E-4	0.13655119	
6.7E-4	0.13854197	
6.8E-4	0.14053048	
6.9E-4	0.14251672	
7.0E-4	0.14450067	
7.1E-4	0.14648236	
7.2E-4	0.14846179	
7.3E-4	0.15043893	
7.4E-4	0.15241383	
7.5E-4	0.15438646	
7.6E-4	0.15635683	
7.7E-4	0.15832494	
7.8E-4	0.1602908	
7.9E-4	0.1622544	
8.0E-4	0.16421574	
8.1E-4	0.16617486	
8.2E-4	0.16813171	
8.3E-4	0.17008632	
8.4E-4	0.1720387	
8.5E-4	0.17398885	
8.6E-4	0.17593674	
8.7E-4	0.17788242	
8.8E-4	0.17982584	
8.9E-4	0.18176706	
9.0E-4	0.18370603	
9.1E-4	0.1856428	
9.2E-4	0.18757732	
9.3E-4	0.18950965	
